Epoch Time,Temp,Humidity,Lux Level,UV Index
1635353920.4471824,1.0,1.0,15646.0,8.0
1635353920.548611,1.0,1.0,15646.0,9.0
1635353920.763432,1.0,1.0,15646.0,8.0
1635353921.0446746,1.0,1.0,15646.0,9.0
1635353921.1463444,1.0,1.0,15646.0,7.0
1635353921.2627378,1.0,1.0,15646.0,8.0
1635353921.3779383,1.0,1.0,15646.0,9.0
1635353921.58651,1.0,1.0,15646.0,8.0
1635353921.786118,1.0,1.0,15646.0,9.0
1635353921.8888576,1.0,1.0,15646.0,8.0
1635353921.9951184,1.0,1.0,15646.0,9.0
1635353922.113179,1.0,1.0,15646.0,8.0
1635353922.3584383,1.0,1.0,15646.0,9.0
1635353922.478114,1.0,1.0,15646.0,8.0
1635353922.8117397,1.0,1.0,15646.0,9.0
1635353923.1117167,1.0,1.0,15646.0,8.0
1635353923.212385,1.0,1.0,15646.0,9.0
1635353923.3129513,1.0,1.0,15646.0,8.0
1635353923.4815183,1.0,1.0,15646.0,9.0
1635353923.7138891,1.0,1.0,15646.0,8.0
1635353923.9324548,1.0,1.0,15646.0,9.0
1635353924.0463846,1.0,1.0,15646.0,8.0
1635353924.2104506,1.0,1.0,15646.0,9.0
1635353924.547394,1.0,1.0,15646.0,8.0
1635353924.7620614,1.0,1.0,15646.0,9.0
1635353924.8807042,1.0,1.0,15646.0,8.0
1635353925.0147586,1.0,1.0,15646.0,9.0
1635353925.3517978,1.0,1.0,15646.0,8.0
1635353926.1653476,1.0,1.0,15646.0,9.0
1635353926.2801511,1.0,1.0,15646.0,8.0
1635353926.3856113,1.0,1.0,15646.0,9.0
1635353926.4880495,1.0,1.0,15646.0,8.0
1635353926.5957668,1.0,1.0,15646.0,9.0
1635353926.7105849,1.0,1.0,15646.0,8.0
1635353927.1954265,1.0,1.0,15646.0,9.0
1635353927.3018076,1.0,1.0,15646.0,8.0
1635353927.4636624,1.0,1.0,15646.0,9.0
1635353927.5806456,1.0,1.0,15646.0,8.0
1635353927.69886,1.0,1.0,15646.0,9.0
1635353927.811823,1.0,1.0,15646.0,8.0
1635353927.9445322,1.0,1.0,15646.0,9.0
1635353928.068023,1.0,1.0,15646.0,8.0
1635353928.3111427,1.0,1.0,15646.0,9.0
1635353928.4314723,1.0,1.0,15646.0,8.0
1635353928.536761,1.0,1.0,15646.0,9.0
1635353928.64483,1.0,1.0,15646.0,8.0
1635353928.7616587,1.0,1.0,15646.0,9.0
1635353928.8782983,1.0,1.0,15646.0,8.0
1635353929.0108824,1.0,1.0,15646.0,9.0
1635353929.145732,1.0,1.0,15646.0,8.0
1635353929.311737,1.0,1.0,15646.0,9.0
1635353929.4340432,1.0,1.0,15646.0,8.0
1635353929.6460311,1.0,1.0,15646.0,9.0
1635353929.753071,1.0,1.0,15646.0,8.0
1635353929.928799,1.0,1.0,15646.0,9.0
1635353930.1774392,1.0,1.0,15646.0,8.0
1635353930.6644137,1.0,1.0,15646.0,9.0
1635353930.7620497,1.0,1.0,15646.0,8.0
1635353930.8615525,1.0,1.0,15646.0,9.0
1635353930.9614923,1.0,1.0,15646.0,8.0
1635353931.2627103,1.0,1.0,15646.0,7.0
1635353931.3614938,1.0,1.0,15646.0,9.0
1635353931.4783823,1.0,1.0,15646.0,8.0
1635353931.5839794,1.0,1.0,15646.0,9.0
1635353931.681135,1.0,1.0,15646.0,8.0
1635353931.9819214,1.0,1.0,15646.0,9.0
1635353932.0778644,1.0,1.0,15646.0,8.0
1635353932.1786234,1.0,1.0,15646.0,9.0
1635353932.2778523,1.0,1.0,15646.0,8.0
1635353932.3948884,1.0,1.0,15646.0,9.0
1635353932.5116875,1.0,1.0,15646.0,8.0
1635353932.619321,1.0,1.0,15646.0,9.0
1635353932.7318497,1.0,1.0,15546.0,9.0
1635353933.2441363,1.0,1.0,15646.0,8.0
1635353933.3491378,1.0,1.0,15646.0,9.0
1635353933.4645464,1.0,1.0,15646.0,8.0
1635353934.0122762,1.0,1.0,15646.0,9.0
1635353934.1207194,1.0,1.0,15646.0,8.0
1635353934.6289723,1.0,1.0,15646.0,9.0
1635353934.6289723,1.0,1.0,15646.0,9.0
1635353935.8752053,1.0,1.0,15646.0,7.0
1635353935.9781668,1.0,1.0,15546.0,9.0
1635353936.0953197,1.0,1.0,15646.0,9.0
1635353936.210684,1.0,1.0,15646.0,8.0
1635353936.915392,1.0,1.0,15646.0,9.0
1635353936.915392,1.0,1.0,15646.0,9.0
1635353936.915392,1.0,1.0,15646.0,9.0
1635353936.915392,1.0,1.0,15646.0,9.0
