Epoch Time,Temp,Humidity,Lux Level,UV Index
1634853924.842137,1.0,1.0,818.0,1.0
1634853924.9471307,1.0,1.0,835.0,1.0
1634853925.055516,1.0,1.0,853.0,1.0
1634853925.2130249,1.0,1.0,835.0,1.0
1634853925.3327262,1.0,1.0,853.0,1.0
1634853925.4411805,1.0,1.0,835.0,1.0
1634853925.646853,1.0,1.0,888.0,1.0
1634853925.7638268,1.0,1.0,835.0,1.0
1634853925.8796122,1.0,1.0,853.0,1.0
1634853926.0650206,1.0,1.0,835.0,1.0
1634853926.1738348,1.0,1.0,853.0,1.0
1634853926.2820263,1.0,1.0,835.0,1.0
1634853926.3897648,1.0,1.0,853.0,1.0
1634853926.7677314,1.0,1.0,835.0,1.0
1634853927.0789297,1.0,1.0,853.0,1.0
1634853927.2665753,1.0,1.0,835.0,1.0
1634853927.3728228,1.0,1.0,853.0,1.0
1634853927.584706,1.0,1.0,835.0,1.0
1634853927.6889863,1.0,1.0,853.0,1.0
1634853927.7988613,1.0,1.0,835.0,1.0
1634853927.9999833,1.0,1.0,818.0,1.0
1634853928.1042488,1.0,1.0,835.0,1.0
1634853928.2078109,1.0,1.0,853.0,1.0
1634853928.7980359,1.0,1.0,835.0,1.0
1634853929.2076368,1.0,1.0,853.0,1.0
1634853929.4114532,1.0,1.0,835.0,1.0
1634853929.5221667,1.0,1.0,853.0,1.0
1634853929.6314266,1.0,1.0,835.0,1.0
1634853929.7387815,1.0,1.0,853.0,1.0
1634853929.8490493,1.0,1.0,835.0,1.0
1634853929.9588015,1.0,1.0,853.0,1.0
1634853930.2458057,1.0,1.0,835.0,1.0
1634853930.355446,1.0,1.0,853.0,1.0
1634853930.5446653,1.0,1.0,835.0,1.0
1634853931.0506542,1.0,1.0,853.0,1.0
1634853931.6388865,1.0,1.0,835.0,1.0
1634853932.2522905,1.0,1.0,853.0,1.0
1634853932.4739969,1.0,1.0,835.0,1.0
1634853932.573961,1.0,1.0,853.0,1.0
1634853932.7638435,1.0,1.0,835.0,1.0
1634853933.0689225,1.0,1.0,853.0,1.0
1634853933.1702552,1.0,1.0,835.0,1.0
1634853933.2675066,1.0,1.0,853.0,1.0
1634853933.3657749,1.0,1.0,835.0,1.0
1634853933.6799748,1.0,1.0,853.0,1.0
1634853933.8823175,1.0,1.0,835.0,1.0
1634853933.9818857,1.0,1.0,853.0,1.0
1634853934.48799,1.0,1.0,835.0,1.0
1634853934.589553,1.0,1.0,853.0,1.0
1634853934.6899052,1.0,1.0,835.0,1.0
1634853934.90007,1.0,1.0,853.0,1.0
1634853935.0011,1.0,1.0,835.0,1.0
1634853935.1011887,1.0,1.0,853.0,1.0
1634853935.4154568,1.0,1.0,835.0,1.0
1634853935.5175364,1.0,1.0,853.0,1.0
1634853935.7321982,1.0,1.0,835.0,1.0
1634853935.8519368,1.0,1.0,853.0,1.0
1634853935.9495733,1.0,1.0,835.0,1.0
1634853936.0452147,1.0,1.0,853.0,1.0
1634853936.3378456,1.0,1.0,835.0,1.0
1634853936.4343934,1.0,1.0,888.0,1.0
1634853936.538857,1.0,1.0,835.0,1.0
1634853936.6378415,1.0,1.0,853.0,1.0
1634853937.0539982,1.0,1.0,835.0,1.0
1634853937.2361646,1.0,1.0,853.0,1.0
1634853938.0585182,1.0,1.0,835.0,1.0
1634853938.1600888,1.0,1.0,853.0,1.0
1634853938.4748497,1.0,1.0,835.0,1.0
1634853938.7727985,1.0,1.0,853.0,1.0
1634853939.1974223,1.0,1.0,835.0,1.0
1634853939.2990017,1.0,1.0,853.0,1.0
1634853939.4014068,1.0,1.0,835.0,1.0
1634853939.5936692,1.0,1.0,853.0,1.0
1634853940.0013745,1.0,1.0,818.0,1.0
1634853941.1155005,1.0,1.0,853.0,1.0
1634853941.2156813,1.0,1.0,835.0,1.0
1634853941.320041,1.0,1.0,818.0,1.0
1634853941.4208012,1.0,1.0,835.0,1.0
1634853941.5273736,1.0,1.0,853.0,1.0
1634853941.6290572,1.0,1.0,835.0,1.0
1634853941.7296002,1.0,1.0,853.0,1.0
1634853942.042265,1.0,1.0,835.0,1.0
1634853942.1486533,1.0,1.0,870.0,1.0
1634853942.3604221,1.0,1.0,853.0,1.0
1634853942.471463,1.0,1.0,835.0,1.0
1634853942.5779884,1.0,1.0,853.0,1.0
1634853942.837256,1.0,1.0,870.0,1.0
1634853943.030642,1.0,1.0,853.0,1.0
1634853943.13751,1.0,1.0,835.0,1.0
1634853943.5627317,1.0,1.0,853.0,1.0
1634853943.6841316,1.0,1.0,835.0,1.0
1634853944.0759068,1.0,1.0,853.0,1.0
1634853944.1831,1.0,1.0,835.0,1.0
1634853944.4789915,1.0,1.0,818.0,1.0
1634853944.7799747,1.0,1.0,800.0,1.0
1634853944.8899786,1.0,1.0,818.0,1.0
1634853945.0002744,1.0,1.0,800.0,1.0
1634853945.3948798,1.0,1.0,818.0,1.0
1634853945.604124,1.0,1.0,800.0,1.0
1634853945.7123668,1.0,1.0,818.0,1.0
1634853945.8224034,1.0,1.0,800.0,1.0
1634853945.930839,1.0,1.0,818.0,1.0
1634853946.120144,1.0,1.0,800.0,1.0
1634853946.2271595,1.0,1.0,818.0,1.0
1634853947.0167134,1.0,1.0,800.0,1.0
1634853947.126547,1.0,1.0,818.0,1.0
1634853947.2338727,1.0,1.0,835.0,1.0
1634853947.354301,1.0,1.0,818.0,1.0
1634853947.460676,1.0,1.0,835.0,1.0
1634853947.5689356,1.0,1.0,853.0,1.0
1634853947.8506544,1.0,1.0,835.0,1.0
1634853948.1398058,1.0,1.0,853.0,1.0
1634853948.356983,1.0,1.0,835.0,1.0
1634853948.4640753,1.0,1.0,853.0,1.0
1634853948.7517352,1.0,1.0,835.0,1.0
1634853949.1606429,1.0,1.0,853.0,1.0
1634853949.3700233,1.0,1.0,835.0,1.0
1634853949.479103,1.0,1.0,853.0,1.0
1634853949.590007,1.0,1.0,835.0,1.0
1634853949.986705,1.0,1.0,853.0,1.0
1634853951.0998344,1.0,1.0,835.0,1.0
1634853951.2124007,1.0,1.0,853.0,1.0
1634853951.3275058,1.0,1.0,835.0,1.0
1634853951.4286404,1.0,1.0,853.0,1.0
1634853951.696834,1.0,1.0,818.0,1.0
1634853951.7969782,1.0,1.0,853.0,1.0
1634853951.893875,1.0,1.0,835.0,1.0
1634853952.3170795,1.0,1.0,853.0,1.0
1634853952.5171013,1.0,1.0,835.0,1.0
1634853952.9280212,1.0,1.0,853.0,1.0
1634853953.1243515,1.0,1.0,835.0,1.0
1634853953.2239242,1.0,1.0,853.0,1.0
1634853953.326546,1.0,1.0,835.0,1.0
1634853953.423646,1.0,1.0,853.0,1.0
1634853953.628694,1.0,1.0,835.0,1.0
1634853953.8380616,1.0,1.0,853.0,1.0
1634853954.139303,1.0,1.0,835.0,1.0
1634853954.245829,1.0,1.0,870.0,1.0
1634853954.347188,1.0,1.0,853.0,1.0
1634853954.4453406,1.0,1.0,835.0,1.0
1634853954.863007,1.0,1.0,853.0,1.0
1634853955.3724985,1.0,1.0,835.0,1.0
1634853955.474627,1.0,1.0,853.0,1.0
1634853955.5785968,1.0,1.0,835.0,1.0
1634853955.6798809,1.0,1.0,853.0,1.0
1634853955.9664826,1.0,1.0,835.0,1.0
1634853956.0632794,1.0,1.0,853.0,1.0
1634853956.3725488,1.0,1.0,870.0,1.0
1634853956.468814,1.0,1.0,835.0,1.0
1634853956.569344,1.0,1.0,853.0,1.0
1634853956.7903407,1.0,1.0,835.0,1.0
1634853956.8907332,1.0,1.0,853.0,1.0
1634853957.0985465,1.0,1.0,835.0,1.0
1634853957.5943353,1.0,1.0,853.0,1.0
1634853957.6942928,1.0,1.0,818.0,1.0
1634853957.7963586,1.0,1.0,853.0,1.0
1634853957.9028828,1.0,1.0,835.0,1.0
1634853958.0109012,1.0,1.0,853.0,1.0
1634853958.1123965,1.0,1.0,835.0,1.0
1634853958.6399252,1.0,1.0,853.0,1.0
1634853958.8370385,1.0,1.0,835.0,1.0
1634853958.9382174,1.0,1.0,870.0,1.0
1634853959.0398076,1.0,1.0,835.0,1.0
1634853959.1450744,1.0,1.0,853.0,1.0
1634853959.2441928,1.0,1.0,835.0,1.0
1634853959.3486297,1.0,1.0,853.0,1.0
1634853959.7568462,1.0,1.0,818.0,1.0
1634853959.945566,1.0,1.0,853.0,1.0
1634853960.0489094,1.0,1.0,870.0,1.0
1634853960.16017,1.0,1.0,835.0,1.0
1634853960.2674031,1.0,1.0,853.0,1.0
1634853960.957088,1.0,1.0,835.0,1.0
1634853961.5011003,1.0,1.0,853.0,1.0
1634853961.6104681,1.0,1.0,835.0,1.0
1634853961.718194,1.0,1.0,853.0,1.0
1634853961.826203,1.0,1.0,835.0,1.0
1634853961.9456944,1.0,1.0,853.0,1.0
1634853962.05368,1.0,1.0,835.0,1.0
1634853962.160765,1.0,1.0,853.0,1.0
1634853962.2783828,1.0,1.0,835.0,1.0
1634853962.3875074,1.0,1.0,818.0,1.0
1634853962.4955564,1.0,1.0,835.0,1.0
1634853962.6035779,1.0,1.0,853.0,1.0
1634853962.8116364,1.0,1.0,835.0,1.0
1634853962.914245,1.0,1.0,853.0,1.0
1634853963.2892885,1.0,1.0,835.0,1.0
1634853963.5171332,1.0,1.0,853.0,1.0
1634853963.6180608,1.0,1.0,835.0,1.0
1634853963.7195609,1.0,1.0,870.0,1.0
1634853963.9271379,1.0,1.0,835.0,1.0
1634853964.0350008,1.0,1.0,853.0,1.0
1634853964.1404455,1.0,1.0,835.0,1.0
1634853964.648319,1.0,1.0,853.0,1.0
1634853965.2428384,1.0,1.0,835.0,1.0
1634853965.3466804,1.0,1.0,818.0,1.0
1634853965.4469569,1.0,1.0,835.0,1.0
1634853965.5498934,1.0,1.0,853.0,1.0
1634853965.7539139,1.0,1.0,835.0,1.0
1634853965.857791,1.0,1.0,853.0,1.0
1634853966.2671208,1.0,1.0,835.0,1.0
1634853966.9810288,1.0,1.0,853.0,1.0
1634853967.2054455,1.0,1.0,835.0,1.0
1634853967.3401337,1.0,1.0,853.0,1.0
1634853967.4877198,1.0,1.0,835.0,1.0
1634853967.798932,1.0,1.0,870.0,1.0
1634853967.9868312,1.0,1.0,835.0,1.0
1634853968.0944538,1.0,1.0,853.0,1.0
1634853968.1998582,1.0,1.0,835.0,1.0
1634853968.8187156,1.0,1.0,853.0,1.0
